state,name,count,total_per_year,percentage
IL,Easton,183,124106,0.001474545952653377
AZ,Easton,98,66488,0.0014739501864998196
AZ,Cameron,98,66488,0.0014739501864998196
CA,Ashley,630,427638,0.0014732086484362942
MD,Alexandra,76,51607,0.0014726684364524192
MD,Alexa,76,51607,0.0014726684364524192
KY,Sebastian,59,40067,0.0014725335063768188
KY,Jason,59,40067,0.0014725335063768188
KY,Claire,59,40067,0.0014725335063768188
FL,Kai,269,182711,0.0014722704161216347
PA,Luca,164,111578,0.001469823800390758
PA,Bentley,164,111578,0.001469823800390758
SC,Jordyn,58,39463,0.0014697311405620455
SC,Zoe,58,39463,0.0014697311405620455
SC,Jason,58,39463,0.0014697311405620455
TX,Evan,522,355286,0.001469238866715829
MA,Josiah,80,54463,0.0014688871343848118
LA,Claire,68,46303,0.0014685873485519297
LA,Mckenzie,68,46303,0.0014685873485519297
LA,Jayce,68,46303,0.0014685873485519297
LA,Ryleigh,68,46303,0.0014685873485519297
LA,Gavin,68,46303,0.0014685873485519297
TN,Aria,98,66781,0.0014674832661984696
NC,Nevaeh,142,96766,0.0014674575780749437
IN,Kevin,97,66111,0.0014672293566879945
NJ,Colin,115,78390,0.0014670238550835565
NJ,Madelyn,115,78390,0.0014670238550835565
NJ,Grayson,115,78390,0.0014670238550835565
MI,Micah,130,88627,0.0014668216232073747
MI,Clara,130,88627,0.0014668216232073747
MI,Weston,130,88627,0.0014668216232073747
IL,Declan,182,124106,0.0014664883244968011
TX,Cameron,521,355286,0.0014664242328715456
KS,Rylee,42,28644,0.001466275659824047
KS,Caroline,42,28644,0.001466275659824047
KS,Elliott,42,28644,0.001466275659824047
KS,Charlie,42,28644,0.001466275659824047
KS,Hazel,42,28644,0.001466275659824047
KS,Emery,42,28644,0.001466275659824047
MN,Leah,77,52542,0.001465494271249667
MN,Ryder,77,52542,0.001465494271249667
MN,Ryker,77,52542,0.001465494271249667
MN,Christian,77,52542,0.001465494271249667
WA,Ariana,99,67630,0.001463847404997782
WA,Tyler,99,67630,0.001463847404997782
WA,Layla,99,67630,0.001463847404997782
WA,Madeline,99,67630,0.001463847404997782
TX,Ashley,520,355286,0.0014636095990272625
CO,Charlie,74,50653,0.0014609203798392988
CO,Nicholas,74,50653,0.0014609203798392988
AR,Dallas,38,26011,0.0014609203798392988
CO,Chase,74,50653,0.0014609203798392988
AR,Rylee,38,26011,0.0014609203798392988
AR,Lucy,38,26011,0.0014609203798392988
CO,Roman,74,50653,0.0014609203798392988
AR,Emerson,38,26011,0.0014609203798392988
AR,Annabelle,38,26011,0.0014609203798392988
AR,Allison,38,26011,0.0014609203798392988
AR,Adalynn,38,26011,0.0014609203798392988
MO,Willow,85,58188,0.0014607822918814876
NY,Levi,281,192479,0.0014598995215062422
GA,Jason,150,102801,0.0014591297750021887
GA,Alexis,150,102801,0.0014591297750021887
AZ,Jaxson,97,66488,0.001458909878474311
DE,Josephine,9,6171,0.0014584346135148275
DE,Gracie,9,6171,0.0014584346135148275
DE,Reagan,9,6171,0.0014584346135148275
DE,Mila,9,6171,0.0014584346135148275
DE,Nathaniel,9,6171,0.0014584346135148275
DE,Clara,9,6171,0.0014584346135148275
DE,Adriana,9,6171,0.0014584346135148275
DE,Vincent,9,6171,0.0014584346135148275
DE,Hudson,9,6171,0.0014584346135148275
DE,Weston,9,6171,0.0014584346135148275
DE,Katherine,9,6171,0.0014584346135148275
DE,Laila,9,6171,0.0014584346135148275
DE,Khloe,9,6171,0.0014584346135148275
DE,Camila,9,6171,0.0014584346135148275
DE,Juan,9,6171,0.0014584346135148275
DE,Kimberly,9,6171,0.0014584346135148275
DE,Ariella,9,6171,0.0014584346135148275
DE,Maria,9,6171,0.0014584346135148275
DE,Graham,9,6171,0.0014584346135148275
DE,Adeline,9,6171,0.0014584346135148275
DE,Hailey,9,6171,0.0014584346135148275
DE,Ryleigh,9,6171,0.0014584346135148275
DE,Reese,9,6171,0.0014584346135148275
DE,Melanie,9,6171,0.0014584346135148275
IL,Blake,181,124106,0.0014584306963402252
IL,Peyton,181,124106,0.0014584306963402252
IL,Gabriella,181,124106,0.0014584306963402252
AL,Camden,62,42522,0.0014580687644043084
AL,Nolan,62,42522,0.0014580687644043084
AL,Harrison,62,42522,0.0014580687644043084
AL,Stella,62,42522,0.0014580687644043084
TX,Adam,518,355286,0.001457980331338696
OK,Silas,53,36378,0.0014569245148166475
FL,Nevaeh,266,182711,0.0014558510434511333
NM,Gavin,22,15112,0.001455796717840127
NM,Skylar,22,15112,0.001455796717840127
NM,Justin,22,15112,0.001455796717840127
NM,Joaquin,22,15112,0.001455796717840127
NM,Marcus,22,15112,0.001455796717840127
NM,Ivan,22,15112,0.001455796717840127
NM,Andrea,22,15112,0.001455796717840127
NM,Axel,22,15112,0.001455796717840127
NM,Alice,22,15112,0.001455796717840127
MI,Kayden,129,88627,0.0014555383799519333
MI,Alexis,129,88627,0.0014555383799519333
CA,Arianna,622,427638,0.0014545012370275794
MD,Kayden,75,51607,0.0014532912201833084
MD,King,75,51607,0.0014532912201833084
MD,Micah,75,51607,0.0014532912201833084
MD,Arianna,75,51607,0.0014532912201833084
MD,Reagan,75,51607,0.0014532912201833084
UT,Brielle,56,38536,0.0014531866306829978
UT,Nolan,56,38536,0.0014531866306829978
UT,Lyla,56,38536,0.0014531866306829978
TN,Grace,97,66781,0.0014525089471556282
TN,Evan,97,66781,0.0014525089471556282
IN,Victoria,96,66111,0.0014521032808458502
IN,Savannah,96,66111,0.0014521032808458502
IA,Aaliyah,41,28264,0.0014506085479762242
IA,Vivian,41,28264,0.0014506085479762242
IA,Serenity,41,28264,0.0014506085479762242
IA,Wesley,41,28264,0.0014506085479762242
IA,Ian,41,28264,0.0014506085479762242
IA,Rowan,41,28264,0.0014506085479762242
IA,Nevaeh,41,28264,0.0014506085479762242
MA,Lydia,79,54463,0.0014505260452050016
MA,Peter,79,54463,0.0014505260452050016
MA,Justin,79,54463,0.0014505260452050016
IL,Jaxson,180,124106,0.0014503730681836495
IL,Lucy,180,124106,0.0014503730681836495
OR,Adam,48,33102,0.0014500634402755121
OR,Marcus,48,33102,0.0014500634402755121
OR,Layla,48,33102,0.0014500634402755121
OR,Emerson,48,33102,0.0014500634402755121
OR,Aaron,48,33102,0.0014500634402755121
OR,Paige,48,33102,0.0014500634402755121
OR,Ezekiel,48,33102,0.0014500634402755121
OR,Maxwell,48,33102,0.0014500634402755121
OR,Everly,48,33102,0.0014500634402755121
OR,Josephine,48,33102,0.0014500634402755121
OR,Axel,48,33102,0.0014500634402755121
VA,Nathaniel,115,79313,0.001449951458146836
VA,Brianna,115,79313,0.001449951458146836
GA,Ian,149,102801,0.0014494022431688408
WA,Finley,98,67630,0.001449061067573562
NV,Ashley,35,24158,0.001448795430085272
NV,Leah,35,24158,0.001448795430085272
NV,Elena,35,24158,0.001448795430085272
NV,Savannah,35,24158,0.001448795430085272
NV,Audrey,35,24158,0.001448795430085272
NV,Elias,35,24158,0.001448795430085272
NV,Hazel,35,24158,0.001448795430085272
NV,Lucy,35,24158,0.001448795430085272
OH,Brandon,162,111850,0.0014483683504693786
NH,George,12,8286,0.001448225923244026
NH,Fiona,12,8286,0.001448225923244026
NH,Elias,12,8286,0.001448225923244026
NH,Margaret,12,8286,0.001448225923244026
NH,Samantha,12,8286,0.001448225923244026
NH,Genevieve,12,8286,0.001448225923244026
NH,Rylee,12,8286,0.001448225923244026
NH,Christian,12,8286,0.001448225923244026
NH,Teagan,12,8286,0.001448225923244026
NH,Adeline,12,8286,0.001448225923244026
KY,Justin,58,40067,0.001447575311353483
KY,Conner,58,40067,0.001447575311353483
KY,Khloe,58,40067,0.001447575311353483
CA,Hudson,619,427638,0.0014474859577493114
MS,Bradley,36,24872,0.0014474107430041815
MS,Mckenzie,36,24872,0.0014474107430041815
MS,Malaysia,36,24872,0.0014474107430041815
MS,Timothy,36,24872,0.0014474107430041815
LA,Josiah,67,46303,0.001446990475779107
LA,Greyson,67,46303,0.001446990475779107
LA,Sebastian,67,46303,0.001446990475779107
LA,Nicholas,67,46303,0.001446990475779107
MN,Graham,76,52542,0.0014464618781165543
CA,Thomas,618,427638,0.0014451475313232219
SC,Ellie,57,39463,0.0014443909484833895
SC,Naomi,57,39463,0.0014443909484833895
NY,Violet,278,192479,0.0014443134056182753
MI,Ellie,128,88627,0.001444255136696492
MI,Emerson,128,88627,0.001444255136696492
MI,Arianna,128,88627,0.001444255136696492
MI,Ryder,128,88627,0.001444255136696492
MI,Leo,128,88627,0.001444255136696492
MI,Vivian,128,88627,0.001444255136696492
AZ,Ezekiel,96,66488,0.0014438695704488027
AZ,Leilani,96,66488,0.0014438695704488027
MO,Charlie,84,58188,0.0014435966178593523
MO,Leah,84,58188,0.0014435966178593523
MO,Ruby,84,58188,0.0014435966178593523
MO,Wesley,84,58188,0.0014435966178593523
NE,Cecilia,26,18014,0.0014433218607749528
NE,Eva,26,18014,0.0014433218607749528
NE,Brecken,26,18014,0.0014433218607749528
NE,Caroline,26,18014,0.0014433218607749528
NE,Zoe,26,18014,0.0014433218607749528
NE,Ezra,26,18014,0.0014433218607749528
CT,Katherine,38,26330,0.0014432206608431448
CT,Julianna,38,26330,0.0014432206608431448
CT,Morgan,38,26330,0.0014432206608431448
CT,Juliana,38,26330,0.0014432206608431448
PA,Tristan,161,111578,0.0014429367796519026
NJ,Addison,113,78390,0.0014415103967342774
NJ,Jaxson,113,78390,0.0014415103967342774
NJ,Violet,113,78390,0.0014415103967342774
NJ,Rachel,113,78390,0.0014415103967342774
NJ,Melanie,113,78390,0.0014415103967342774
WI,Mackenzie,72,49954,0.0014413260199383432
WI,Leah,72,49954,0.0014413260199383432
WI,Roman,72,49954,0.0014413260199383432
WI,August,72,49954,0.0014413260199383432
WI,Julian,72,49954,0.0014413260199383432
WI,Eva,72,49954,0.0014413260199383432
OH,Ayden,161,111850,0.001439427805096111
NY,Kayden,277,192479,0.0014391180336556196
TX,Kaylee,511,355286,0.0014382778944287138
TX,Ezra,511,355286,0.0014382778944287138
TN,Allison,96,66781,0.0014375346281127865
VA,Kevin,114,79313,0.001437343184597733
IN,Ruby,95,66111,0.001436977205003706
NC,Nathaniel,139,96766,0.0014364549531860364
NC,Arianna,139,96766,0.0014364549531860364
MT,Sophie,10,6968,0.0014351320321469576
MT,Mackenzie,10,6968,0.0014351320321469576
MT,Dean,10,6968,0.0014351320321469576
MT,Mila,10,6968,0.0014351320321469576
MT,Cody,10,6968,0.0014351320321469576
MT,Aaron,10,6968,0.0014351320321469576
MT,Allison,10,6968,0.0014351320321469576
MT,Leah,10,6968,0.0014351320321469576
MT,Kaden,10,6968,0.0014351320321469576
MT,Remington,10,6968,0.0014351320321469576
MT,Jameson,10,6968,0.0014351320321469576
MT,Edward,10,6968,0.0014351320321469576
MT,Lila,10,6968,0.0014351320321469576
MT,Cameron,10,6968,0.0014351320321469576
MT,Elsie,10,6968,0.0014351320321469576
MT,Hallie,10,6968,0.0014351320321469576
MT,Nicholas,10,6968,0.0014351320321469576
MT,Victoria,10,6968,0.0014351320321469576
MT,Nathaniel,10,6968,0.0014351320321469576
MT,Lilly,10,6968,0.0014351320321469576
MT,Gabriella,10,6968,0.0014351320321469576
MT,Aaliyah,10,6968,0.0014351320321469576
MT,Layla,10,6968,0.0014351320321469576
MT,Kingston,10,6968,0.0014351320321469576
MT,Samantha,10,6968,0.0014351320321469576
MT,Garrett,10,6968,0.0014351320321469576
AL,Morgan,61,42522,0.001434551526268755
WA,Charlie,97,67630,0.001434274730149342
WA,Carson,97,67630,0.001434274730149342
WA,Arianna,97,67630,0.001434274730149342
PA,Asher,160,111578,0.0014339744394056175
PA,Autumn,160,111578,0.0014339744394056175
MD,Cooper,74,51607,0.0014339140039141976
MI,London,127,88627,0.0014329718934410506
MI,Serenity,127,88627,0.0014329718934410506
TX,Lily,509,355286,0.0014326486267401473
MA,Emilia,78,54463,0.0014321649560251914
KS,Ezra,41,28644,0.001431364334590141
KS,Axel,41,28644,0.001431364334590141
KS,Eva,41,28644,0.001431364334590141
KS,Tucker,41,28644,0.001431364334590141
KS,Peyton,41,28644,0.001431364334590141
OK,Aaliyah,52,36378,0.001429435373027654
OK,Remington,52,36378,0.001429435373027654
AZ,Francisco,95,66488,0.0014288292624232944
AZ,Ryder,95,66488,0.0014288292624232944
AZ,Jason,95,66488,0.0014288292624232944
CA,Luna,611,427638,0.0014287785463405966
CA,Andrea,611,427638,0.0014287785463405966
NJ,Miriam,112,78390,0.0014287536675596376
NJ,Kayden,112,78390,0.0014287536675596376
NJ,Quinn,112,78390,0.0014287536675596376
NY,Allison,275,192479,0.0014287272897303082
MN,Sofia,75,52542,0.0014274294849834419
UT,Nicholas,55,38536,0.0014272368694208013
UT,Connor,55,38536,0.0014272368694208013
UT,Naomi,55,38536,0.0014272368694208013
UT,Elias,55,38536,0.0014272368694208013
UT,Victoria,55,38536,0.0014272368694208013
UT,Aurora,55,38536,0.0014272368694208013
UT,Peter,55,38536,0.0014272368694208013
UT,Isabelle,55,38536,0.0014272368694208013
MO,Micah,83,58188,0.0014264109438372173
MO,Sofia,83,58188,0.0014264109438372173
MO,Vivian,83,58188,0.0014264109438372173
IL,Kayden,177,124106,0.001426200183713922
IL,Melanie,177,124106,0.001426200183713922
NC,Ariana,138,96766,0.001426120744889734
NC,Aubree,138,96766,0.001426120744889734
NC,Ashton,138,96766,0.001426120744889734
LA,Nolan,66,46303,0.0014253936030062847
PA,Nathaniel,159,111578,0.0014250120991593325
PA,Cora,159,111578,0.0014250120991593325
VA,Jace,113,79313,0.0014247349110486302
TX,Lincoln,506,355286,0.0014242047252072977
TX,Brayden,506,355286,0.0014242047252072977
CA,Hailey,609,427638,0.0014241016934884178
NY,Ayden,274,192479,0.0014235319177676525
KY,Zoe,57,40067,0.001422617116330147
KY,Cole,57,40067,0.001422617116330147
KY,Emerson,57,40067,0.001422617116330147
KY,Adam,57,40067,0.001422617116330147
KY,Gabriella,57,40067,0.001422617116330147
TN,Kaiden,95,66781,0.001422560309069945
AR,Arianna,37,26011,0.001422475106685633
AR,Ariana,37,26011,0.001422475106685633
AR,Stella,37,26011,0.001422475106685633
AR,Xavier,37,26011,0.001422475106685633
AR,Beau,37,26011,0.001422475106685633
AR,Ashton,37,26011,0.001422475106685633
AR,Eden,37,26011,0.001422475106685633
AR,Karter,37,26011,0.001422475106685633
IN,Weston,94,66111,0.0014218511291615617
IN,Adam,94,66111,0.0014218511291615617
IN,Gabriella,94,66111,0.0014218511291615617
