"id","first_name","last_name","party","seniority","state","missed_votes_pct","votes_with_party_pct","congress"
"D000409","Peter","Dominick","R",9,"CO",NULL,NULL,92
"E000004","Thomas","Eagleton","D",3,"MO",NULL,NULL,92
"E000018","James","Eastland","D",29,"MS",NULL,NULL,92
"E000067","Edwin","Edwards","D",1,"LA",NULL,NULL,92
"E000112","Allen","Ellender","D",35,"LA",NULL,NULL,92
"E000210","Joseph","Ervin","D",17,"NC",NULL,NULL,92
"F000013","Paul","Fannin","R",7,"AZ",NULL,NULL,92
"F000245","Hiram","Fong","R",12,"HI",NULL,NULL,92
"F000401","James","Fulbright","D",27,"AR",NULL,NULL,92
"G000034","David","Gambrell","D",1,"GA",NULL,NULL,92
"G000267","Barry","Goldwater","R",15,"AZ",NULL,NULL,92
"G000388","Maurice","Gravel","D",3,"AK",NULL,NULL,92
"G000465","Robert","Griffin","R",5,"MI",NULL,NULL,92
"G000531","Edward","Gurney","R",3,"FL",NULL,NULL,92
"H000170","Clifford","Hansen","R",5,"WY",NULL,NULL,92
"H000237","Fred","Harris","D",7,"OK",NULL,NULL,92
"H000291","Philip","Hart","D",13,"MI",NULL,NULL,92
"H000297","Rupert","Hartke","D",13,"IN",NULL,NULL,92
"H000343","Mark","Hatfield","R",5,"OR",NULL,NULL,92
"H000725","Ernest","Hollings","D",5,"SC",NULL,NULL,92
"H000875","Roman","Hruska","R",17,"NE",NULL,NULL,92
"H000922","Harold","Hughes","D",3,"IA",NULL,NULL,92
"H000953","Hubert","Humphrey","I",17,"MN",NULL,NULL,92
"I000025","Daniel","Inouye","D",9,"HI",NULL,NULL,92
"J000013","Henry","Jackson","D",19,"WA",NULL,NULL,92
"J000064","Jacob","Javits","R",15,"NY",NULL,NULL,92
"J000189","John","Johnston","D",1,"LA",NULL,NULL,92
"J000267","Benjamin","Jordan","D",13,"NC",NULL,NULL,92
"J000269","Leonard","Jordan","R",9,"ID",NULL,NULL,92
"K000105","Edward","Kennedy","D",9,"MA",NULL,NULL,92
"L000428","Russell","Long","D",23,"LA",NULL,NULL,92
"M000053","Warren","Magnuson","D",27,"WA",NULL,NULL,92
"M000113","Michael","Mansfield","D",19,"MT",NULL,NULL,92
"M000241","Charles","Mathias","R",3,"MD",NULL,NULL,92
"M000332","John","McClellan","D",29,"AR",NULL,NULL,92
"M000445","Gale","McGee","D",13,"WY",NULL,NULL,92
"M000452","George","McGovern","D",9,"SD",NULL,NULL,92
"M000486","Thomas","McIntyre","D",9,"NH",NULL,NULL,92
"M000671","Lee","Metcalf","D",11,"MT",NULL,NULL,92
"M000730","Jack","Miller","R",11,"IA",NULL,NULL,92
"M000851","Walter","Mondale","I",7,"MN",NULL,NULL,92
"M000876","Joseph","Montoya","D",7,"NM",NULL,NULL,92
"M001033","Frank","Moss","D",13,"UT",NULL,NULL,92
"M001078","Karl","Mundt","R",24,"SD",NULL,NULL,92
"M001121","Edmund","Muskie","D",13,"ME",NULL,NULL,92
"N000033","Gaylord","Nelson","D",9,"WI",NULL,NULL,92
"N000171","Samuel","Nunn","D",1,"GA",NULL,NULL,92
"P000009","Robert","Packwood","R",3,"OR",NULL,NULL,92
"P000100","John","Pastore","D",21,"RI",NULL,NULL,92
"P000166","James","Pearson","R",9,"KS",NULL,NULL,92
"P000193","Claiborne","Pell","D",11,"RI",NULL,NULL,92
"P000222","Charles","Percy","R",5,"IL",NULL,NULL,92
"P000552","Winston","Prouty","R",13,"VT",NULL,NULL,92
"P000553","William","Proxmire","D",14,"WI",NULL,NULL,92
"R000046","Jennings","Randolph","D",13,"WV",NULL,NULL,92
"R000191","Abraham","Ribicoff","D",9,"CT",NULL,NULL,92
"R000460","William","Roth Jr.","R",1,"DE",NULL,NULL,92
"R000536","Richard","Russell","D",38,"GA",NULL,NULL,92
"S000096","William","Saxbe","R",4,"OH",NULL,NULL,92
"S000159","Richard","Schweiker","R",3,"PA",NULL,NULL,92
"S000174","Hugh","Scott","R",13,"PA",NULL,NULL,92
"S000590","Margaret","Smith","R",23,"ME",NULL,NULL,92
"S000701","John","Sparkman","D",25,"AL",NULL,NULL,92
"S000739","William","Spong","D",5,"VA",NULL,NULL,92
"S000776","Robert","Stafford","R",1,"VT",NULL,NULL,92
"S000852","John","Stennis","D",24,"MS",NULL,NULL,92
"S000888","Ted","Stevens","R",3,"AK",NULL,NULL,92
"S000890","Adlai","Stevenson","D",1,"IL",NULL,NULL,92
"S001136","William","Symington","D",19,"MO",NULL,NULL,92
"T000010","Robert","Taft","R",1,"OH",NULL,NULL,92
"T000035","Herman","Talmadge","D",15,"GA",NULL,NULL,92
"T000254","Strom","Thurmond","R",16,"SC",NULL,NULL,92
"T000322","John","Tower","R",10,"TX",NULL,NULL,92
"T000410","John","Tunney","D",1,"CA",NULL,NULL,92
"W000253","Lowell","Weicker","R",1,"CT",NULL,NULL,92
"W000502","Harrison","Williams","D",13,"NJ",NULL,NULL,92
"Y000047","Milton","Young","R",26,"ND",NULL,NULL,92
"A000017","James","Abourezk","D",1,"SD",NULL,NULL,93
"A000062","George","Aiken","R",33,"VT",NULL,NULL,93
"A000127","James","Allen","D",5,"AL",NULL,NULL,93
"B000063","Howard","Baker","R",7,"TN",NULL,NULL,93
"B000200","Dewey","Bartlett","R",1,"OK",NULL,NULL,93
"B000254","Birch","Bayh","D",11,"IN",NULL,NULL,93
"B000272","John","Beall","R",3,"MD",NULL,NULL,93
"B000351","Henry","Bellmon","R",5,"OK",NULL,NULL,93
"B000384","Wallace","Bennett","R",23,"UT",NULL,NULL,93
"B000401","Lloyd","Bentsen","D",3,"TX",NULL,NULL,93
"B000436","Alan","Bible","D",19,"NV",NULL,NULL,93
"B000444","Joseph","Biden Jr.","D",1,"DE",NULL,NULL,93
"B000851","William","Brock","R",3,"TN",NULL,NULL,93
"B000871","Edward","Brooke","R",7,"MA",NULL,NULL,93
"B001026","James","Buckley","I",3,"NY",NULL,NULL,93
"B001077","Quentin","Burdick","D",13,"ND",NULL,NULL,93
"B001209","Harry","Byrd","I",8,"VA",NULL,NULL,93
"B001210","Robert","Byrd","D",15,"WV",NULL,NULL,93
"C000120","Howard","Cannon","D",15,"NV",NULL,NULL,93
"C000220","Clifford","Case","R",19,"NJ",NULL,NULL,93
"C000356","Lawton","Chiles","D",3,"FL",NULL,NULL,93
"C000388","Frank","Church","D",17,"ID",NULL,NULL,93
"C000448","Richard","Clark","D",1,"IA",NULL,NULL,93
"C000721","Marlow","Cook","R",5,"KY",NULL,NULL,93
"C000802","Norris","Cotton","R",19,"NH",NULL,NULL,93
"C000877","Alan","Cranston","D",5,"CA",NULL,NULL,93
"C001006","Carl","Curtis","R",19,"NE",NULL,NULL,93
"D000401","Robert","Dole","R",6,"KS",NULL,NULL,93
"D000407","Pete","Domenici","R",1,"NM",NULL,NULL,93
"D000409","Peter","Dominick","R",11,"CO",NULL,NULL,93
"E000004","Thomas","Eagleton","D",5,"MO",NULL,NULL,93
"E000018","James","Eastland","D",31,"MS",NULL,NULL,93
"E000210","Joseph","Ervin","D",19,"NC",NULL,NULL,93
"F000013","Paul","Fannin","R",9,"AZ",NULL,NULL,93
"F000245","Hiram","Fong","R",14,"HI",NULL,NULL,93
"F000268","Wendell","Ford","D",1,"KY",NULL,NULL,93
"F000401","James","Fulbright","D",29,"AR",NULL,NULL,93
"G000072","Edwin","Garn","R",1,"UT",NULL,NULL,93
"G000236","John","Glenn Jr.","D",1,"OH",NULL,NULL,93
"G000267","Barry","Goldwater","R",17,"AZ",NULL,NULL,93
"G000388","Maurice","Gravel","D",5,"AK",NULL,NULL,93
"G000465","Robert","Griffin","R",7,"MI",NULL,NULL,93
"G000531","Edward","Gurney","R",5,"FL",NULL,NULL,93
"H000170","Clifford","Hansen","R",7,"WY",NULL,NULL,93
"H000291","Philip","Hart","D",15,"MI",NULL,NULL,93
"H000297","Rupert","Hartke","D",15,"IN",NULL,NULL,93
"H000317","Floyd","Haskell","D",1,"CO",NULL,NULL,93
"H000343","Mark","Hatfield","R",7,"OR",NULL,NULL,93
"H000346","William","Hathaway","D",1,"ME",NULL,NULL,93
"H000463","Jesse","Helms","R",1,"NC",NULL,NULL,93
"H000725","Ernest","Hollings","D",7,"SC",NULL,NULL,93
"H000875","Roman","Hruska","R",19,"NE",NULL,NULL,93
"H000905","Walter","Huddleston","D",1,"KY",NULL,NULL,93
"H000922","Harold","Hughes","D",5,"IA",NULL,NULL,93
"H000953","Hubert","Humphrey","I",18,"MN",NULL,NULL,93
"I000025","Daniel","Inouye","D",11,"HI",NULL,NULL,93
"J000013","Henry","Jackson","D",21,"WA",NULL,NULL,93
"J000064","Jacob","Javits","R",17,"NY",NULL,NULL,93
"J000189","John","Johnston","D",1,"LA",NULL,NULL,93
"K000105","Edward","Kennedy","D",11,"MA",NULL,NULL,93
"L000148","Paul","Laxalt","R",1,"NV",NULL,NULL,93
"L000428","Russell","Long","D",25,"LA",NULL,NULL,93
"M000053","Warren","Magnuson","D",29,"WA",NULL,NULL,93
"M000113","Michael","Mansfield","D",21,"MT",NULL,NULL,93
"M000241","Charles","Mathias","R",5,"MD",NULL,NULL,93
"M000332","John","McClellan","D",31,"AR",NULL,NULL,93
"M000346","James","McClure","R",1,"ID",NULL,NULL,93
"M000445","Gale","McGee","D",15,"WY",NULL,NULL,93
"M000452","George","McGovern","D",11,"SD",NULL,NULL,93
"M000486","Thomas","McIntyre","D",11,"NH",NULL,NULL,93
"M000671","Lee","Metcalf","D",13,"MT",NULL,NULL,93
"M000678","Howard","Metzenbaum","D",1,"OH",NULL,NULL,93
"M000851","Walter","Mondale","I",9,"MN",NULL,NULL,93
"M000876","Joseph","Montoya","D",9,"NM",NULL,NULL,93
"M001033","Frank","Moss","D",15,"UT",NULL,NULL,93
"M001121","Edmund","Muskie","D",15,"ME",NULL,NULL,93
"N000033","Gaylord","Nelson","D",10,"WI",NULL,NULL,93
"N000171","Samuel","Nunn","D",1,"GA",NULL,NULL,93
"P000009","Robert","Packwood","R",5,"OR",NULL,NULL,93
"P000100","John","Pastore","D",23,"RI",NULL,NULL,93
"P000166","James","Pearson","R",11,"KS",NULL,NULL,93
"P000193","Claiborne","Pell","D",13,"RI",NULL,NULL,93
"P000222","Charles","Percy","R",7,"IL",NULL,NULL,93
"P000553","William","Proxmire","D",16,"WI",NULL,NULL,93
"R000046","Jennings","Randolph","D",15,"WV",NULL,NULL,93
"R000191","Abraham","Ribicoff","D",11,"CT",NULL,NULL,93
"R000460","William","Roth Jr.","R",3,"DE",NULL,NULL,93
"S000096","William","Saxbe","R",5,"OH",NULL,NULL,93
"S000159","Richard","Schweiker","R",5,"PA",NULL,NULL,93
"S000174","Hugh","Scott","R",15,"PA",NULL,NULL,93
"S000189","William","Scott","R",1,"VA",NULL,NULL,93
"S000701","John","Sparkman","D",27,"AL",NULL,NULL,93
"S000776","Robert","Stafford","R",2,"VT",NULL,NULL,93
"S000852","John","Stennis","D",26,"MS",NULL,NULL,93
"S000888","Ted","Stevens","R",5,"AK",NULL,NULL,93
"S000890","Adlai","Stevenson","D",3,"IL",NULL,NULL,93
"S000962","Richard","Stone","D",1,"FL",NULL,NULL,93
"S001136","William","Symington","D",21,"MO",NULL,NULL,93
"T000010","Robert","Taft","R",3,"OH",NULL,NULL,93
"T000035","Herman","Talmadge","D",17,"GA",NULL,NULL,93
"T000254","Strom","Thurmond","R",18,"SC",NULL,NULL,93
"T000322","John","Tower","R",12,"TX",NULL,NULL,93
"T000410","John","Tunney","D",3,"CA",NULL,NULL,93
"W000253","Lowell","Weicker","R",3,"CT",NULL,NULL,93
"W000502","Harrison","Williams","D",15,"NJ",NULL,NULL,93
"W000782","Louis","Wyman","R",1,"NH",NULL,NULL,93
"Y000047","Milton","Young","R",30,"ND",NULL,NULL,93
"A000017","James","Abourezk","D",3,"SD",NULL,NULL,94
"A000127","James","Allen","D",7,"AL",NULL,NULL,94
"A000202","Wendell","Anderson","I",1,"MN",NULL,NULL,94
"B000063","Howard","Baker","R",9,"TN",NULL,NULL,94
"B000200","Dewey","Bartlett","R",3,"OK",NULL,NULL,94
"B000254","Birch","Bayh","D",13,"IN",NULL,NULL,94
"B000272","John","Beall","R",5,"MD",NULL,NULL,94
"B000351","Henry","Bellmon","R",7,"OK",NULL,NULL,94
"B000401","Lloyd","Bentsen","D",5,"TX",NULL,NULL,94
"B000444","Joseph","Biden Jr.","D",3,"DE",NULL,NULL,94
"B000851","William","Brock","R",5,"TN",NULL,NULL,94
"B000871","Edward","Brooke","R",9,"MA",NULL,NULL,94
"B001026","James","Buckley","I",5,"NY",NULL,NULL,94
"B001057","Dale","Bumpers","D",1,"AR",NULL,NULL,94
"B001077","Quentin","Burdick","D",15,"ND",NULL,NULL,94
"B001209","Harry","Byrd","I",10,"VA",NULL,NULL,94
"B001210","Robert","Byrd","D",17,"WV",NULL,NULL,94
"C000120","Howard","Cannon","D",17,"NV",NULL,NULL,94
"C000220","Clifford","Case","R",21,"NJ",NULL,NULL,94
"C000269","John","Chafee","R",1,"RI",NULL,NULL,94
"C000356","Lawton","Chiles","D",5,"FL",NULL,NULL,94
"C000388","Frank","Church","D",19,"ID",NULL,NULL,94
"C000448","Richard","Clark","D",3,"IA",NULL,NULL,94
"C000802","Norris","Cotton","R",21,"NH",NULL,NULL,94
"C000877","Alan","Cranston","D",7,"CA",NULL,NULL,94
"C000979","John","Culver","D",1,"IA",NULL,NULL,94
"C001006","Carl","Curtis","R",21,"NE",NULL,NULL,94
"D000030","John","Danforth","R",1,"MO",NULL,NULL,94
"D000401","Robert","Dole","R",7,"KS",NULL,NULL,94
"D000407","Pete","Domenici","R",3,"NM",NULL,NULL,94
"D000574","John","Durkin","D",1,"NH",NULL,NULL,94
"E000004","Thomas","Eagleton","D",7,"MO",NULL,NULL,94
"E000018","James","Eastland","D",33,"MS",NULL,NULL,94
"F000013","Paul","Fannin","R",11,"AZ",NULL,NULL,94
"F000245","Hiram","Fong","R",16,"HI",NULL,NULL,94
"F000268","Wendell","Ford","D",1,"KY",NULL,NULL,94
"G000072","Edwin","Garn","R",1,"UT",NULL,NULL,94
"G000236","John","Glenn Jr.","D",1,"OH",NULL,NULL,94
"G000267","Barry","Goldwater","R",19,"AZ",NULL,NULL,94
"G000388","Maurice","Gravel","D",7,"AK",NULL,NULL,94
"G000465","Robert","Griffin","R",9,"MI",NULL,NULL,94
"H000170","Clifford","Hansen","R",9,"WY",NULL,NULL,94
"H000287","Gary","Hart","D",1,"CO",NULL,NULL,94
"H000291","Philip","Hart","D",17,"MI",NULL,NULL,94
"H000297","Rupert","Hartke","D",17,"IN",NULL,NULL,94
"H000317","Floyd","Haskell","D",3,"CO",NULL,NULL,94
"H000343","Mark","Hatfield","R",9,"OR",NULL,NULL,94
"H000346","William","Hathaway","D",3,"ME",NULL,NULL,94
"H000384","Samuel","Hayakawa","R",1,"CA",NULL,NULL,94
"H000463","Jesse","Helms","R",3,"NC",NULL,NULL,94
"H000725","Ernest","Hollings","D",9,"SC",NULL,NULL,94
"H000875","Roman","Hruska","R",21,"NE",NULL,NULL,94
"H000905","Walter","Huddleston","D",3,"KY",NULL,NULL,94
"H000953","Hubert","Humphrey","I",21,"MN",NULL,NULL,94
"I000025","Daniel","Inouye","D",13,"HI",NULL,NULL,94
"J000013","Henry","Jackson","D",23,"WA",NULL,NULL,94
"J000064","Jacob","Javits","R",19,"NY",NULL,NULL,94
"J000189","John","Johnston","D",3,"LA",NULL,NULL,94
"K000105","Edward","Kennedy","D",13,"MA",NULL,NULL,94
"L000148","Paul","Laxalt","R",1,"NV",NULL,NULL,94
"L000174","Patrick","Leahy","D",1,"VT",NULL,NULL,94
"L000428","Russell","Long","D",27,"LA",NULL,NULL,94
"M000053","Warren","Magnuson","D",31,"WA",NULL,NULL,94
"M000113","Michael","Mansfield","D",23,"MT",NULL,NULL,94
"M000241","Charles","Mathias","R",7,"MD",NULL,NULL,94
"M000332","John","McClellan","D",33,"AR",NULL,NULL,94
"M000346","James","McClure","R",3,"ID",NULL,NULL,94
"M000445","Gale","McGee","D",17,"WY",NULL,NULL,94
"M000452","George","McGovern","D",13,"SD",NULL,NULL,94
"M000486","Thomas","McIntyre","D",13,"NH",NULL,NULL,94
"M000671","Lee","Metcalf","D",15,"MT",NULL,NULL,94
"M000678","Howard","Metzenbaum","D",1,"OH",NULL,NULL,94
"M000851","Walter","Mondale","I",11,"MN",NULL,NULL,94
"M000876","Joseph","Montoya","D",11,"NM",NULL,NULL,94
"M000956","Robert","Morgan","D",1,"NC",NULL,NULL,94
"M001033","Frank","Moss","D",17,"UT",NULL,NULL,94
"M001121","Edmund","Muskie","D",17,"ME",NULL,NULL,94
"N000033","Gaylord","Nelson","D",13,"WI",NULL,NULL,94
"N000171","Samuel","Nunn","D",3,"GA",NULL,NULL,94
"P000009","Robert","Packwood","R",7,"OR",NULL,NULL,94
"P000100","John","Pastore","D",25,"RI",NULL,NULL,94
"P000166","James","Pearson","R",13,"KS",NULL,NULL,94
"P000193","Claiborne","Pell","D",15,"RI",NULL,NULL,94
"P000222","Charles","Percy","R",9,"IL",NULL,NULL,94
"P000553","William","Proxmire","D",18,"WI",NULL,NULL,94
"R000046","Jennings","Randolph","D",17,"WV",NULL,NULL,94
"R000191","Abraham","Ribicoff","D",13,"CT",NULL,NULL,94
"R000249","Donald","Riegle","D",1,"MI",NULL,NULL,94
"R000460","William","Roth Jr.","R",5,"DE",NULL,NULL,94
"S000159","Richard","Schweiker","R",7,"PA",NULL,NULL,94
"S000174","Hugh","Scott","R",17,"PA",NULL,NULL,94
"S000189","William","Scott","R",3,"VA",NULL,NULL,94
"S000701","John","Sparkman","D",29,"AL",NULL,NULL,94
"S000776","Robert","Stafford","R",4,"VT",NULL,NULL,94
"S000852","John","Stennis","D",28,"MS",NULL,NULL,94
"S000888","Ted","Stevens","R",7,"AK",NULL,NULL,94
"S000890","Adlai","Stevenson","D",5,"IL",NULL,NULL,94
"S000962","Richard","Stone","D",1,"FL",NULL,NULL,94
"S001136","William","Symington","D",23,"MO",NULL,NULL,94
"T000010","Robert","Taft","R",5,"OH",NULL,NULL,94
"T000035","Herman","Talmadge","D",19,"GA",NULL,NULL,94
"T000254","Strom","Thurmond","R",20,"SC",NULL,NULL,94
"T000322","John","Tower","R",14,"TX",NULL,NULL,94
"T000410","John","Tunney","D",5,"CA",NULL,NULL,94
"W000253","Lowell","Weicker","R",5,"CT",NULL,NULL,94
"W000502","Harrison","Williams","D",17,"NJ",NULL,NULL,94
"Y000047","Milton","Young","R",30,"ND",NULL,NULL,94
"Z000013","Edward","Zorinsky","D",1,"NE",NULL,NULL,94
"A000017","James","Abourezk","D",5,"SD",NULL,NULL,95
"A000127","James","Allen","D",9,"AL",NULL,NULL,95
"A000139","Maryon","Allen","D",1,"AL",NULL,NULL,95
"A000202","Wendell","Anderson","I",1,"MN",NULL,NULL,95
"B000063","Howard","Baker","R",11,"TN",NULL,NULL,95
"B000200","Dewey","Bartlett","R",5,"OK",NULL,NULL,95
"B000243","Max","Baucus","D",1,"MT",NULL,NULL,95
"B000254","Birch","Bayh","D",15,"IN",NULL,NULL,95
"B000351","Henry","Bellmon","R",9,"OK",NULL,NULL,95
"B000401","Lloyd","Bentsen","D",7,"TX",NULL,NULL,95
"B000444","Joseph","Biden Jr.","D",5,"DE",NULL,NULL,95
"B000647","Rudolph","Boschwitz","R",1,"MN",NULL,NULL,95
"B000871","Edward","Brooke","R",11,"MA",NULL,NULL,95
"B001057","Dale","Bumpers","D",3,"AR",NULL,NULL,95
"B001077","Quentin","Burdick","D",17,"ND",NULL,NULL,95
"B001209","Harry","Byrd","I",12,"VA",NULL,NULL,95
"B001210","Robert","Byrd","D",19,"WV",NULL,NULL,95
"C000120","Howard","Cannon","D",19,"NV",NULL,NULL,95
"C000220","Clifford","Case","R",23,"NJ",NULL,NULL,95
"C000269","John","Chafee","R",1,"RI",NULL,NULL,95
"C000356","Lawton","Chiles","D",7,"FL",NULL,NULL,95
"C000388","Frank","Church","D",21,"ID",NULL,NULL,95
"C000448","Richard","Clark","D",5,"IA",NULL,NULL,95
"C000567","Thad","Cochran","R",1,"MS",NULL,NULL,95
"C000877","Alan","Cranston","D",9,"CA",NULL,NULL,95
"C000979","John","Culver","D",3,"IA",NULL,NULL,95
"C001006","Carl","Curtis","R",23,"NE",NULL,NULL,95
"D000030","John","Danforth","R",1,"MO",NULL,NULL,95
"D000185","Dennis","DeConcini","D",1,"AZ",NULL,NULL,95
"D000401","Robert","Dole","R",9,"KS",NULL,NULL,95
"D000407","Pete","Domenici","R",5,"NM",NULL,NULL,95
"D000566","David","Durenberger","R",1,"MN",NULL,NULL,95
"D000574","John","Durkin","D",2,"NH",NULL,NULL,95
"E000004","Thomas","Eagleton","D",9,"MO",NULL,NULL,95
"E000018","James","Eastland","D",35,"MS",NULL,NULL,95
"F000268","Wendell","Ford","D",4,"KY",NULL,NULL,95
"G000072","Edwin","Garn","R",3,"UT",NULL,NULL,95
"G000236","John","Glenn Jr.","D",3,"OH",NULL,NULL,95
"G000267","Barry","Goldwater","R",21,"AZ",NULL,NULL,95
"G000388","Maurice","Gravel","D",9,"AK",NULL,NULL,95
"G000465","Robert","Griffin","R",11,"MI",NULL,NULL,95
"H000170","Clifford","Hansen","R",11,"WY",NULL,NULL,95
"H000287","Gary","Hart","D",3,"CO",NULL,NULL,95
"H000317","Floyd","Haskell","D",5,"CO",NULL,NULL,95
"H000338","Orrin","Hatch","R",1,"UT",NULL,NULL,95
"H000343","Mark","Hatfield","R",11,"OR",NULL,NULL,95
"H000344","Paul","Hatfield","D",1,"MT",NULL,NULL,95
"H000346","William","Hathaway","D",5,"ME",NULL,NULL,95
"H000384","Samuel","Hayakawa","R",1,"CA",NULL,NULL,95
"H000456","Henry","Heinz","R",1,"PA",NULL,NULL,95
"H000463","Jesse","Helms","R",5,"NC",NULL,NULL,95
"H000675","Kaneaster","Hodges","D",1,"AR",NULL,NULL,95
"H000725","Ernest","Hollings","D",11,"SC",NULL,NULL,95
"H000905","Walter","Huddleston","D",5,"KY",NULL,NULL,95
"H000953","Hubert","Humphrey","I",23,"MN",NULL,NULL,95
"H000956","Muriel","Humphrey","I",1,"MN",NULL,NULL,95
"I000025","Daniel","Inouye","D",15,"HI",NULL,NULL,95
"J000013","Henry","Jackson","D",25,"WA",NULL,NULL,95
"J000064","Jacob","Javits","R",21,"NY",NULL,NULL,95
"J000189","John","Johnston","D",5,"LA",NULL,NULL,95
"K000017","Nancy","Kassebaum","R",1,"KS",NULL,NULL,95
"K000105","Edward","Kennedy","D",15,"MA",NULL,NULL,95
"L000148","Paul","Laxalt","R",3,"NV",NULL,NULL,95
"L000174","Patrick","Leahy","D",3,"VT",NULL,NULL,95
"L000428","Russell","Long","D",29,"LA",NULL,NULL,95
"L000504","Richard","Lugar","R",1,"IN",NULL,NULL,95
"M000053","Warren","Magnuson","D",33,"WA",NULL,NULL,95
"M000241","Charles","Mathias","R",9,"MD",NULL,NULL,95
"M000250","Spark","Matsunaga","D",1,"HI",NULL,NULL,95
"M000332","John","McClellan","D",35,"AR",NULL,NULL,95
"M000346","James","McClure","R",5,"ID",NULL,NULL,95
"M000452","George","McGovern","D",15,"SD",NULL,NULL,95
"M000486","Thomas","McIntyre","D",15,"NH",NULL,NULL,95
"M000635","John","Melcher","D",1,"MT",NULL,NULL,95
"M000671","Lee","Metcalf","D",17,"MT",NULL,NULL,95
"M000678","Howard","Metzenbaum","D",2,"OH",NULL,NULL,95
"M000956","Robert","Morgan","D",3,"NC",NULL,NULL,95
"M001054","Daniel","Moynihan","D",1,"NY",NULL,NULL,95
"M001121","Edmund","Muskie","D",19,"ME",NULL,NULL,95
"N000033","Gaylord","Nelson","D",15,"WI",NULL,NULL,95
"N000171","Samuel","Nunn","D",5,"GA",NULL,NULL,95
"P000009","Robert","Packwood","R",9,"OR",NULL,NULL,95
"P000166","James","Pearson","R",15,"KS",NULL,NULL,95
"P000193","Claiborne","Pell","D",17,"RI",NULL,NULL,95
"P000222","Charles","Percy","R",11,"IL",NULL,NULL,95
"P000553","William","Proxmire","D",20,"WI",NULL,NULL,95
"R000046","Jennings","Randolph","D",19,"WV",NULL,NULL,95
"R000191","Abraham","Ribicoff","D",15,"CT",NULL,NULL,95
"R000249","Donald","Riegle","D",1,"MI",NULL,NULL,95
"R000460","William","Roth Jr.","R",7,"DE",NULL,NULL,95
"S000064","Paul","Sarbanes","D",1,"MD",NULL,NULL,95
"S000068","James","Sasser","D",1,"TN",NULL,NULL,95
"S000132","Harrison","Schmitt","R",1,"NM",NULL,NULL,95
"S000159","Richard","Schweiker","R",9,"PA",NULL,NULL,95
"S000189","William","Scott","R",5,"VA",NULL,NULL,95
"S000429","Alan","Simpson","R",1,"WY",NULL,NULL,95
"S000701","John","Sparkman","D",31,"AL",NULL,NULL,95
"S000776","Robert","Stafford","R",6,"VT",NULL,NULL,95
"S000852","John","Stennis","D",30,"MS",NULL,NULL,95
"S000888","Ted","Stevens","R",9,"AK",NULL,NULL,95
"S000890","Adlai","Stevenson","D",7,"IL",NULL,NULL,95
"S000907","Donald","Stewart","D",1,"AL",NULL,NULL,95
"S000962","Richard","Stone","D",3,"FL",NULL,NULL,95
"T000035","Herman","Talmadge","D",21,"GA",NULL,NULL,95
"T000254","Strom","Thurmond","R",22,"SC",NULL,NULL,95
"T000322","John","Tower","R",16,"TX",NULL,NULL,95
"W000092","Malcolm","Wallop","R",1,"WY",NULL,NULL,95
"W000154","John","Warner","R",1,"VA",NULL,NULL,95
"W000253","Lowell","Weicker","R",7,"CT",NULL,NULL,95
"W000502","Harrison","Williams","D",19,"NJ",NULL,NULL,95
"Y000047","Milton","Young","R",32,"ND",NULL,NULL,95
"Z000013","Edward","Zorinsky","D",1,"NE",NULL,NULL,95
"A000219","William","Armstrong","R",1,"CO",NULL,NULL,96
"B000063","Howard","Baker","R",13,"TN",NULL,NULL,96
"B000243","Max","Baucus","D",1,"MT",NULL,NULL,96
"B000254","Birch","Bayh","D",17,"IN",NULL,NULL,96
"B000351","Henry","Bellmon","R",11,"OK",NULL,NULL,96
"B000401","Lloyd","Bentsen","D",9,"TX",NULL,NULL,96
"B000444","Joseph","Biden Jr.","D",7,"DE",NULL,NULL,96
"B000639","David","Boren","D",1,"OK",NULL,NULL,96
"B000647","Rudolph","Boschwitz","R",1,"MN",NULL,NULL,96
"B001057","Dale","Bumpers","D",5,"AR",NULL,NULL,96
"B001077","Quentin","Burdick","D",19,"ND",NULL,NULL,96
"B001209","Harry","Byrd","I",14,"VA",NULL,NULL,96
"B001210","Robert","Byrd","D",21,"WV",NULL,NULL,96
"B001225","William","Bradley","D",1,"NJ",NULL,NULL,96
